date,1. open,2. high,3. low,4. close,5. volume
2021-08-26 14:00:00,148.15,148.1786,148.07,148.085,98084.0
2021-08-26 13:59:00,148.165,148.18,148.145,148.155,46410.0
2021-08-26 13:58:00,148.145,148.165,148.1301,148.165,123769.0
2021-08-26 13:57:00,148.1167,148.15,148.11,148.149,50878.0
2021-08-26 13:56:00,148.085,148.1299,148.08,148.115,66730.0
2021-08-26 13:55:00,148.06,148.1,148.06,148.0846,52663.0
2021-08-26 13:54:00,148.05,148.06,148.03,148.0522,37676.0
2021-08-26 13:53:00,148.0985,148.0999,148.03,148.0401,58775.0
2021-08-26 13:52:00,148.075,148.1,148.05,148.1,51196.0
2021-08-26 13:51:00,148.0899,148.1157,148.07,148.07,42271.0
2021-08-26 13:50:00,148.155,148.16,148.0826,148.085,51145.0
2021-08-26 13:49:00,148.13,148.155,148.11,148.15,34388.0
2021-08-26 13:48:00,148.1351,148.16,148.09,148.13,53053.0
2021-08-26 13:47:00,148.18,148.19,148.1321,148.1321,31662.0
2021-08-26 13:46:00,148.2251,148.23,148.1631,148.175,76654.0
2021-08-26 13:45:00,148.285,148.287,148.22,148.22,60577.0
2021-08-26 13:44:00,148.245,148.28,148.24,148.28,44136.0
2021-08-26 13:43:00,148.235,148.245,148.215,148.245,37515.0
2021-08-26 13:42:00,148.275,148.28,148.2322,148.235,37538.0
2021-08-26 13:41:00,148.218,148.28,148.21,148.275,64204.0
2021-08-26 13:40:00,148.2349,148.24,148.21,148.215,28178.0
2021-08-26 13:39:00,148.24,148.255,148.2301,148.2301,33957.0
2021-08-26 13:38:00,148.195,148.25,148.18,148.24,40780.0
2021-08-26 13:37:00,148.205,148.215,148.18,148.1988,37096.0
2021-08-26 13:36:00,148.21,148.215,148.18,148.2,49385.0
2021-08-26 13:35:00,148.225,148.25,148.21,148.215,71049.0
2021-08-26 13:34:00,148.135,148.23,148.13,148.225,94185.0
2021-08-26 13:33:00,148.08,148.15,148.07,148.135,46128.0
2021-08-26 13:32:00,148.085,148.1,148.065,148.08,40689.0
2021-08-26 13:31:00,148.0841,148.105,148.0617,148.085,46240.0
2021-08-26 13:30:00,148.12,148.13,148.08,148.09,33793.0
2021-08-26 13:29:00,148.1123,148.15,148.1,148.115,53020.0
2021-08-26 13:28:00,148.07,148.1271,148.07,148.1167,51029.0
2021-08-26 13:27:00,148.1,148.11,148.065,148.08,87322.0
2021-08-26 13:26:00,148.015,148.1,147.9799,148.0964,125375.0
2021-08-26 13:25:00,148.03,148.05,148.0,148.02,56105.0
2021-08-26 13:24:00,148.0999,148.1,148.01,148.03,81091.0
2021-08-26 13:23:00,148.09,148.13,148.07,148.091,94072.0
2021-08-26 13:22:00,148.14,148.15,148.085,148.085,141253.0
2021-08-26 13:21:00,148.15,148.18,148.11,148.13,67095.0
2021-08-26 13:20:00,148.2028,148.2262,148.13,148.1401,61727.0
2021-08-26 13:19:00,148.2299,148.255,148.202,148.2087,59033.0
2021-08-26 13:18:00,148.21,148.2399,148.18,148.223,46106.0
2021-08-26 13:17:00,148.2399,148.25,148.21,148.2162,44767.0
2021-08-26 13:16:00,148.3,148.35,148.2201,148.23,121506.0
2021-08-26 13:15:00,148.2082,148.31,148.205,148.3,75804.0
2021-08-26 13:14:00,148.225,148.24,148.21,148.21,49238.0
2021-08-26 13:13:00,148.2471,148.26,148.21,148.22,58481.0
2021-08-26 13:12:00,148.255,148.29,148.24,148.2409,51874.0
2021-08-26 13:11:00,148.22,148.26,148.22,148.2501,51190.0
2021-08-26 13:10:00,148.275,148.2806,148.205,148.21,62635.0
2021-08-26 13:09:00,148.2679,148.3,148.2679,148.2755,37795.0
2021-08-26 13:08:00,148.23,148.275,148.23,148.27,50427.0
2021-08-26 13:07:00,148.169,148.23,148.1631,148.229,38903.0
2021-08-26 13:06:00,148.25,148.255,148.17,148.17,66443.0
2021-08-26 13:05:00,148.245,148.2596,148.2201,148.2527,45350.0
2021-08-26 13:04:00,148.2231,148.2575,148.215,148.24,38383.0
2021-08-26 13:03:00,148.215,148.26,148.2,148.225,69625.0
2021-08-26 13:02:00,148.25,148.26,148.2,148.2199,72365.0
2021-08-26 13:01:00,148.335,148.34,148.2401,148.245,48719.0
2021-08-26 13:00:00,148.35,148.365,148.32,148.33,38216.0
2021-08-26 12:59:00,148.32,148.3581,148.29,148.3484,47497.0
2021-08-26 12:58:00,148.2444,148.33,148.2408,148.2922,70796.0
2021-08-26 12:57:00,148.2801,148.3,148.24,148.24,57042.0
2021-08-26 12:56:00,148.2444,148.3099,148.24,148.28,65697.0
2021-08-26 12:55:00,148.2313,148.26,148.22,148.245,74235.0
2021-08-26 12:54:00,148.35,148.35,148.22,148.2317,102686.0
2021-08-26 12:53:00,148.42,148.4278,148.34,148.34,44050.0
2021-08-26 12:52:00,148.375,148.44,148.37,148.4199,79127.0
2021-08-26 12:51:00,148.4,148.415,148.34,148.375,74021.0
2021-08-26 12:50:00,148.4001,148.41,148.36,148.395,79536.0
2021-08-26 12:49:00,148.455,148.46,148.4,148.4,37920.0
2021-08-26 12:48:00,148.45,148.48,148.44,148.445,46477.0
2021-08-26 12:47:00,148.455,148.495,148.425,148.45,41414.0
2021-08-26 12:46:00,148.5,148.52,148.445,148.455,64106.0
2021-08-26 12:45:00,148.46,148.5,148.445,148.4918,82501.0
2021-08-26 12:44:00,148.48,148.485,148.435,148.46,54371.0
2021-08-26 12:43:00,148.41,148.49,148.405,148.49,79645.0
2021-08-26 12:42:00,148.4001,148.4101,148.3681,148.405,72695.0
2021-08-26 12:41:00,148.45,148.4683,148.4001,148.405,60296.0
2021-08-26 12:40:00,148.47,148.4962,148.435,148.45,44841.0
2021-08-26 12:39:00,148.49,148.4965,148.445,148.48,63069.0
2021-08-26 12:38:00,148.585,148.59,148.47,148.485,59345.0
2021-08-26 12:37:00,148.525,148.59,148.51,148.59,66712.0
2021-08-26 12:36:00,148.53,148.555,148.51,148.525,56705.0
2021-08-26 12:35:00,148.4876,148.53,148.45,148.52,58882.0
2021-08-26 12:34:00,148.5023,148.548,148.47,148.47,59962.0
2021-08-26 12:33:00,148.51,148.515,148.4501,148.5099,74593.0
2021-08-26 12:32:00,148.56,148.5799,148.47,148.52,133640.0
2021-08-26 12:31:00,148.635,148.65,148.56,148.5614,114557.0
2021-08-26 12:30:00,148.57,148.65,148.57,148.635,123975.0
2021-08-26 12:29:00,148.585,148.59,148.5301,148.568,71461.0
2021-08-26 12:28:00,148.54,148.605,148.54,148.585,107242.0
2021-08-26 12:27:00,148.53,148.55,148.52,148.545,56681.0
2021-08-26 12:26:00,148.515,148.5399,148.5,148.525,68382.0
2021-08-26 12:25:00,148.4824,148.52,148.48,148.5199,97627.0
2021-08-26 12:24:00,148.46,148.5,148.45,148.485,48409.0
2021-08-26 12:23:00,148.5,148.5,148.44,148.46,91564.0
2021-08-26 12:22:00,148.47,148.4996,148.45,148.49,59694.0
2021-08-26 12:21:00,148.415,148.49,148.4,148.48,86853.0
2021-08-26 12:20:00,148.475,148.48,148.41,148.41,66247.0
2021-08-26 12:19:00,148.545,148.5498,148.46,148.471,115143.0
2021-08-26 12:18:00,148.5199,148.56,148.5,148.54,101214.0
2021-08-26 12:17:00,148.525,148.55,148.47,148.51,97759.0
2021-08-26 12:16:00,148.4701,148.55,148.46,148.53,189164.0
2021-08-26 12:15:00,148.455,148.49,148.45,148.48,60382.0
2021-08-26 12:14:00,148.46,148.47,148.42,148.45,77249.0
2021-08-26 12:13:00,148.475,148.49,148.44,148.465,61566.0
2021-08-26 12:12:00,148.54,148.55,148.47,148.48,77603.0
2021-08-26 12:11:00,148.49,148.55,148.49,148.53,77002.0
2021-08-26 12:10:00,148.445,148.53,148.4301,148.485,105097.0
2021-08-26 12:09:00,148.4685,148.4879,148.44,148.44,71115.0
2021-08-26 12:08:00,148.54,148.57,148.46,148.4607,96040.0
2021-08-26 12:07:00,148.4499,148.55,148.44,148.5301,175599.0
2021-08-26 12:06:00,148.37,148.455,148.361,148.44,127335.0
2021-08-26 12:05:00,148.365,148.385,148.34,148.37,56400.0
2021-08-26 12:04:00,148.345,148.38,148.32,148.365,84124.0
2021-08-26 12:03:00,148.27,148.42,148.27,148.3412,203538.0
2021-08-26 12:02:00,148.22,148.2869,148.22,148.275,84436.0
2021-08-26 12:01:00,148.135,148.23,148.13,148.2219,76033.0
2021-08-26 12:00:00,148.15,148.2,148.13,148.14,65835.0
2021-08-26 11:59:00,148.13,148.16,148.11,148.15,41005.0
2021-08-26 11:58:00,148.19,148.21,148.12,148.13,60243.0
2021-08-26 11:57:00,148.1314,148.1917,148.12,148.1901,92033.0
2021-08-26 11:56:00,148.101,148.14,148.04,148.13,89173.0
2021-08-26 11:55:00,148.09,148.12,148.0485,148.091,52982.0
2021-08-26 11:54:00,148.04,148.12,148.0251,148.09,79714.0
2021-08-26 11:53:00,148.03,148.065,148.007,148.06,42617.0
2021-08-26 11:52:00,148.08,148.1,148.01,148.0268,88768.0
2021-08-26 11:51:00,148.0,148.09,147.965,148.08,105012.0
2021-08-26 11:50:00,148.0,148.01,147.965,147.99,42696.0
2021-08-26 11:49:00,148.05,148.06,147.9906,148.01,68750.0
2021-08-26 11:48:00,147.97,148.0586,147.93,148.05,86390.0
2021-08-26 11:47:00,147.96,148.0368,147.96,147.97,100829.0
2021-08-26 11:46:00,147.99,148.03,147.94,147.955,77846.0
2021-08-26 11:45:00,147.97,148.015,147.945,147.9901,67163.0
2021-08-26 11:44:00,148.01,148.0137,147.9599,147.97,92939.0
2021-08-26 11:43:00,148.0916,148.095,147.99,148.015,172965.0
2021-08-26 11:42:00,148.26,148.26,148.0718,148.1,119696.0
2021-08-26 11:41:00,148.255,148.29,148.225,148.27,107715.0
2021-08-26 11:40:00,148.2,148.26,148.19,148.255,81637.0
2021-08-26 11:39:00,148.15,148.23,148.15,148.1999,119444.0
2021-08-26 11:38:00,148.07,148.16,148.06,148.15,94929.0
2021-08-26 11:37:00,148.05,148.08,148.04,148.06,51518.0
2021-08-26 11:36:00,148.13,148.14,148.04,148.0451,64132.0
2021-08-26 11:35:00,148.105,148.1275,148.065,148.125,48808.0
2021-08-26 11:34:00,148.06,148.14,148.06,148.11,72233.0
2021-08-26 11:33:00,148.08,148.1,148.03,148.058,78079.0
2021-08-26 11:32:00,148.14,148.14,148.08,148.0859,48772.0
2021-08-26 11:31:00,148.2,148.23,148.1018,148.14,110245.0
2021-08-26 11:30:00,148.17,148.2192,148.145,148.1935,72333.0
2021-08-26 11:29:00,148.125,148.17,148.09,148.17,63616.0
2021-08-26 11:28:00,148.13,148.18,148.125,148.13,87433.0
2021-08-26 11:27:00,148.08,148.13,148.0725,148.13,79144.0
2021-08-26 11:26:00,148.1423,148.185,148.0614,148.07,117837.0
2021-08-26 11:25:00,148.2248,148.238,148.0901,148.1357,162585.0
2021-08-26 11:24:00,148.235,148.29,148.23,148.235,87803.0
2021-08-26 11:23:00,148.26,148.29,148.23,148.235,64387.0
2021-08-26 11:22:00,148.27,148.29,148.225,148.27,78041.0
2021-08-26 11:21:00,148.28,148.33,148.26,148.2817,69855.0
2021-08-26 11:20:00,148.26,148.3,148.2201,148.28,77082.0
2021-08-26 11:19:00,148.3,148.31,148.25,148.2687,71267.0
2021-08-26 11:18:00,148.2701,148.35,148.26,148.3,205226.0
2021-08-26 11:17:00,148.245,148.29,148.2101,148.27,111043.0
2021-08-26 11:16:00,148.12,148.26,148.115,148.24,131815.0
2021-08-26 11:15:00,148.1611,148.175,148.1058,148.129,76987.0
2021-08-26 11:14:00,148.12,148.219,148.1001,148.17,155833.0
2021-08-26 11:13:00,148.07,148.16,148.05,148.125,145782.0
2021-08-26 11:12:00,148.07,148.16,148.06,148.07,168297.0
2021-08-26 11:11:00,148.05,148.11,148.03,148.06,128742.0
2021-08-26 11:10:00,148.0422,148.08,147.99,148.05,181677.0
2021-08-26 11:09:00,147.915,148.06,147.905,148.05,155689.0
2021-08-26 11:08:00,147.8585,147.9475,147.84,147.91,163339.0
2021-08-26 11:07:00,147.735,147.88,147.7,147.855,138513.0
2021-08-26 11:06:00,147.7115,147.79,147.69,147.75,117481.0
2021-08-26 11:05:00,147.77,147.78,147.71,147.71,127139.0
2021-08-26 11:04:00,147.77,147.8509,147.72,147.76,146838.0
2021-08-26 11:03:00,147.69,147.79,147.595,147.78,185490.0
2021-08-26 11:02:00,147.82,147.82,147.65,147.691,192789.0
2021-08-26 11:01:00,148.02,148.02,147.79,147.82,147381.0
2021-08-26 11:00:00,147.985,148.03,147.93,148.03,102356.0
2021-08-26 10:59:00,147.925,148.0001,147.92,148.0,143775.0
2021-08-26 10:58:00,147.9426,147.9426,147.82,147.9299,124610.0
2021-08-26 10:57:00,147.985,148.07,147.93,147.9364,170356.0
2021-08-26 10:56:00,147.8799,148.0,147.855,147.985,121901.0
2021-08-26 10:55:00,147.92,147.92,147.72,147.87,142097.0
2021-08-26 10:54:00,147.99,148.0,147.8901,147.93,117134.0
2021-08-26 10:53:00,147.86,148.02,147.85,147.9899,169637.0
2021-08-26 10:52:00,147.93,147.94,147.8,147.8595,172667.0
2021-08-26 10:51:00,148.045,148.105,147.9221,147.945,112729.0
2021-08-26 10:50:00,148.035,148.05,147.941,148.04,125974.0
2021-08-26 10:49:00,148.105,148.11,148.0201,148.03,87763.0
2021-08-26 10:48:00,148.07,148.1092,148.0101,148.105,95083.0
2021-08-26 10:47:00,148.07,148.1089,148.0,148.0701,147866.0
2021-08-26 10:46:00,147.94,148.09,147.88,148.07,134131.0
2021-08-26 10:45:00,147.8842,147.9861,147.84,147.93,142635.0
2021-08-26 10:44:00,147.98,147.985,147.8,147.871,231245.0
2021-08-26 10:43:00,148.01,148.06,147.95,147.9846,140404.0
2021-08-26 10:42:00,148.02,148.05,147.95,148.02,145721.0
2021-08-26 10:41:00,148.12,148.12,147.95,148.0289,172935.0
2021-08-26 10:40:00,148.125,148.185,148.08,148.12,109968.0
2021-08-26 10:39:00,148.16,148.17,148.06,148.1209,104675.0
2021-08-26 10:38:00,148.115,148.19,148.075,148.17,96426.0
2021-08-26 10:37:00,148.18,148.2009,148.08,148.1086,119274.0
2021-08-26 10:36:00,148.03,148.22,148.01,148.17,184130.0
2021-08-26 10:35:00,148.05,148.06,147.94,148.03,100854.0
2021-08-26 10:34:00,148.02,148.0609,147.97,148.05,84215.0
2021-08-26 10:33:00,148.075,148.085,147.94,148.015,141768.0
2021-08-26 10:32:00,148.04,148.105,148.0201,148.0701,142769.0
2021-08-26 10:31:00,147.9,148.0401,147.87,148.04,144198.0
2021-08-26 10:30:00,147.98,148.03,147.87,147.8965,147421.0
2021-08-26 10:29:00,148.02,148.035,147.9,147.96,157090.0
2021-08-26 10:28:00,147.86,148.095,147.73,148.0101,361094.0
2021-08-26 10:27:00,147.95,147.965,147.78,147.86,382030.0
2021-08-26 10:26:00,148.2201,148.225,147.9,147.94,419448.0
2021-08-26 10:25:00,148.35,148.3599,148.17,148.225,203310.0
2021-08-26 10:24:00,148.41,148.44,148.32,148.34,136147.0
2021-08-26 10:23:00,148.365,148.42,148.29,148.42,131059.0
2021-08-26 10:22:00,148.42,148.42,148.35,148.36,91735.0
2021-08-26 10:21:00,148.375,148.47,148.35,148.4224,155569.0
2021-08-26 10:20:00,148.3701,148.4499,148.3623,148.378,109271.0
2021-08-26 10:19:00,148.2499,148.3897,148.24,148.38,139273.0
2021-08-26 10:18:00,148.37,148.37,148.2336,148.245,114511.0
2021-08-26 10:17:00,148.285,148.41,148.225,148.38,236524.0
2021-08-26 10:16:00,148.39,148.4194,148.27,148.285,258655.0
2021-08-26 10:15:00,148.415,148.495,148.36,148.3976,152004.0
2021-08-26 10:14:00,148.49,148.51,148.41,148.4199,112058.0
2021-08-26 10:13:00,148.585,148.62,148.47,148.495,170005.0
2021-08-26 10:12:00,148.58,148.6,148.53,148.59,167752.0
2021-08-26 10:11:00,148.69,148.6984,148.5401,148.585,162409.0
2021-08-26 10:10:00,148.625,148.73,148.61,148.68,192717.0
2021-08-26 10:09:00,148.585,148.6299,148.53,148.6201,113292.0
2021-08-26 10:08:00,148.5268,148.6008,148.451,148.58,154548.0
2021-08-26 10:07:00,148.495,148.56,148.4601,148.525,226291.0
2021-08-26 10:06:00,148.525,148.55,148.42,148.5,147604.0
2021-08-26 10:05:00,148.32,148.55,148.305,148.5211,260910.0
2021-08-26 10:04:00,148.335,148.34,148.29,148.315,95268.0
2021-08-26 10:03:00,148.365,148.38,148.3,148.335,99366.0
2021-08-26 10:02:00,148.3797,148.42,148.3362,148.37,136411.0
2021-08-26 10:01:00,148.3,148.425,148.29,148.39,196857.0
2021-08-26 10:00:00,148.44,148.44,148.28,148.31,308071.0
2021-08-26 09:59:00,148.51,148.595,148.395,148.4403,225315.0
2021-08-26 09:58:00,148.5511,148.6099,148.51,148.51,135831.0
2021-08-26 09:57:00,148.52,148.67,148.52,148.55,156901.0
2021-08-26 09:56:00,148.6439,148.655,148.52,148.5277,194912.0
2021-08-26 09:55:00,148.6701,148.7599,148.62,148.64,209349.0
2021-08-26 09:54:00,148.85,148.89,148.671,148.675,158158.0
2021-08-26 09:53:00,148.73,148.85,148.71,148.85,103805.0
2021-08-26 09:52:00,148.76,148.88,148.71,148.7466,130785.0
2021-08-26 09:51:00,148.7394,148.83,148.65,148.77,184768.0
2021-08-26 09:50:00,148.79,148.89,148.68,148.735,194250.0
2021-08-26 09:49:00,148.774,148.84,148.695,148.79,194032.0
2021-08-26 09:48:00,148.75,148.84,148.65,148.78,233883.0
2021-08-26 09:47:00,148.96,149.0799,148.75,148.755,275348.0
2021-08-26 09:46:00,148.9,149.12,148.89,148.96,265892.0
2021-08-26 09:45:00,149.0,149.1,148.8501,148.89,337306.0
2021-08-26 09:44:00,148.95,149.0,148.84,149.0,295816.0
2021-08-26 09:43:00,148.7,148.99,148.6999,148.95,336985.0
2021-08-26 09:42:00,148.69,148.85,148.595,148.7,320147.0
2021-08-26 09:41:00,148.5983,148.7,148.5501,148.7,171906.0
2021-08-26 09:40:00,148.399,148.61,148.38,148.6,173437.0
2021-08-26 09:39:00,148.64,148.65,148.37,148.395,258813.0
2021-08-26 09:38:00,148.54,148.65,148.48,148.645,263764.0
2021-08-26 09:37:00,148.26,148.53,148.2,148.53,243627.0
2021-08-26 09:36:00,148.41,148.41,148.2401,148.2604,244572.0
2021-08-26 09:35:00,148.41,148.5199,148.32,148.4,289653.0
2021-08-26 09:34:00,148.645,148.74,148.38,148.415,294282.0
2021-08-26 09:33:00,148.689,148.83,148.5175,148.64,248151.0
2021-08-26 09:32:00,148.64,148.8,148.51,148.69,344695.0
2021-08-26 09:31:00,148.35,148.74,148.35,148.67,960693.0
2021-08-26 09:30:00,148.32,148.34,148.32,148.34,5616.0
2021-08-26 09:29:00,148.3,148.32,148.3,148.32,2840.0
2021-08-26 09:28:00,148.31,148.32,148.31,148.32,4776.0
2021-08-26 09:27:00,148.29,148.32,148.29,148.32,3637.0
2021-08-26 09:26:00,148.35,148.35,148.3,148.33,2604.0
2021-08-26 09:25:00,148.28,148.31,148.27,148.31,8359.0
2021-08-26 09:24:00,148.3,148.3,148.2809,148.29,1627.0
2021-08-26 09:23:00,148.31,148.31,148.31,148.31,2572.0
2021-08-26 09:22:00,148.3,148.3,148.3,148.3,517.0
2021-08-26 09:21:00,148.31,148.31,148.29,148.29,945.0
2021-08-26 09:20:00,148.3098,148.32,148.3,148.32,3353.0
2021-08-26 09:19:00,148.31,148.31,148.29,148.3,2208.0
2021-08-26 09:18:00,148.33,148.34,148.3,148.33,6424.0
2021-08-26 09:17:00,148.29,148.34,148.29,148.31,2303.0
2021-08-26 09:16:00,148.31,148.31,148.31,148.31,418.0
2021-08-26 09:15:00,148.26,148.28,148.26,148.28,2529.0
2021-08-26 09:14:00,148.27,148.2799,148.27,148.2799,564.0
2021-08-26 09:13:00,148.27,148.28,148.27,148.28,3410.0
2021-08-26 09:12:00,148.28,148.28,148.28,148.28,559.0
2021-08-26 09:11:00,148.25,148.25,148.25,148.25,542.0
2021-08-26 09:10:00,148.26,148.26,148.2301,148.26,2141.0
2021-08-26 09:09:00,148.25,148.27,148.23,148.26,4204.0
2021-08-26 09:08:00,148.22,148.25,148.22,148.25,1474.0
2021-08-26 09:07:00,148.25,148.25,148.22,148.22,2137.0
2021-08-26 09:06:00,148.2701,148.2701,148.21,148.21,9253.0
2021-08-26 09:05:00,148.3001,148.31,148.3,148.31,1225.0
2021-08-26 09:04:00,148.34,148.34,148.33,148.33,695.0
2021-08-26 09:03:00,148.32,148.35,148.32,148.35,1225.0
2021-08-26 09:02:00,148.36,148.38,148.3,148.3,6619.0
2021-08-26 09:01:00,148.33,148.36,148.33,148.36,12529.0
2021-08-26 09:00:00,148.2999,148.33,148.2999,148.33,4719.0
2021-08-26 08:59:00,148.25,148.29,148.25,148.29,2882.0
2021-08-26 08:58:00,148.28,148.28,148.26,148.26,8579.0
2021-08-26 08:57:00,148.3,148.3001,148.26,148.26,1204.0
2021-08-26 08:56:00,148.33,148.33,148.3,148.3,1695.0
2021-08-26 08:55:00,148.24,148.33,148.24,148.32,23225.0
2021-08-26 08:54:00,148.26,148.27,148.25,148.26,2963.0
2021-08-26 08:53:00,148.25,148.26,148.25,148.26,3387.0
2021-08-26 08:52:00,148.3,148.3,148.24,148.25,16119.0
2021-08-26 08:51:00,148.3,148.32,148.3,148.32,932.0
2021-08-26 08:50:00,148.29,148.3281,148.29,148.3281,2425.0
2021-08-26 08:49:00,148.3,148.3,148.28,148.28,1458.0
2021-08-26 08:48:00,148.32,148.33,148.3,148.31,5560.0
2021-08-26 08:47:00,148.27,148.32,148.27,148.32,1676.0
2021-08-26 08:46:00,148.25,148.29,148.24,148.26,12558.0
2021-08-26 08:45:00,148.3,148.32,148.26,148.26,6517.0
2021-08-26 08:44:00,148.26,148.35,148.26,148.27,11069.0
2021-08-26 08:43:00,148.21,148.27,148.21,148.23,7446.0
2021-08-26 08:42:00,148.26,148.27,148.18,148.2,37474.0
2021-08-26 08:41:00,148.28,148.3,148.25,148.26,14422.0
2021-08-26 08:40:00,148.12,148.29,148.1,148.29,18150.0
2021-08-26 08:39:00,148.2,148.2,148.12,148.12,19479.0
2021-08-26 08:38:00,148.23,148.32,148.2,148.2,20891.0
2021-08-26 08:37:00,148.23,148.23,148.15,148.18,29666.0
2021-08-26 08:36:00,148.45,148.45,148.25,148.25,23844.0
2021-08-26 08:34:00,148.49,148.49,148.46,148.47,3854.0
2021-08-26 08:33:00,148.44,148.5,148.44,148.5,5321.0
2021-08-26 08:32:00,148.46,148.48,148.45,148.45,1712.0
2021-08-26 08:31:00,148.58,148.59,148.5,148.5,3823.0
2021-08-26 08:30:00,148.58,148.58,148.54,148.54,1934.0
2021-08-26 08:29:00,148.53,148.53,148.52,148.53,6959.0
2021-08-26 08:28:00,148.53,148.53,148.51,148.53,4666.0
2021-08-26 08:27:00,148.5,148.529,148.5,148.52,2775.0
2021-08-26 08:26:00,148.5,148.5,148.48,148.48,731.0
2021-08-26 08:25:00,148.51,148.53,148.49,148.49,5958.0
2021-08-26 08:24:00,148.5,148.51,148.491,148.5,3631.0
2021-08-26 08:23:00,148.499,148.51,148.49,148.51,1120.0
2021-08-26 08:22:00,148.5,148.51,148.44,148.48,9145.0
2021-08-26 08:21:00,148.51,148.52,148.51,148.51,1528.0
2021-08-26 08:20:00,148.5,148.52,148.5,148.52,2393.0
2021-08-26 08:19:00,148.5,148.5099,148.5,148.5,2956.0
2021-08-26 08:18:00,148.51,148.54,148.49,148.49,1083.0
2021-08-26 08:17:00,148.46,148.5,148.46,148.5,2319.0
2021-08-26 08:16:00,148.46,148.47,148.46,148.47,2554.0
2021-08-26 08:15:00,148.37,148.45,148.37,148.44,7877.0
2021-08-26 08:14:00,148.32,148.36,148.32,148.36,1872.0
2021-08-26 08:13:00,148.27,148.3,148.25,148.27,43608.0
2021-08-26 08:12:00,148.28,148.34,148.26,148.27,36419.0
2021-08-26 08:11:00,148.3,148.3,148.3,148.3,209.0
2021-08-26 08:10:00,148.26,148.31,148.25,148.27,5865.0
2021-08-26 08:09:00,148.29,148.29,148.22,148.24,4592.0
2021-08-26 08:08:00,148.32,148.32,148.31,148.31,726.0
2021-08-26 08:06:00,148.29,148.3,148.23,148.3,4545.0
2021-08-26 08:04:00,148.29,148.29,148.28,148.28,1816.0
2021-08-26 08:03:00,148.3,148.3,148.29,148.29,607.0
2021-08-26 08:02:00,148.28,148.29,148.26,148.29,2406.0
2021-08-26 08:01:00,148.3201,148.36,147.99,147.99,48145.0
2021-08-26 08:00:00,148.22,148.28,148.19,148.27,9230.0
2021-08-26 07:59:00,148.17,148.17,148.17,148.17,1029.0
2021-08-26 07:58:00,148.15,148.15,148.13,148.13,1760.0
2021-08-26 07:57:00,148.18,148.18,148.15,148.15,1526.0
2021-08-26 07:56:00,148.19,148.19,148.19,148.19,616.0
2021-08-26 07:54:00,148.24,148.24,148.21,148.21,1207.0
2021-08-26 07:53:00,148.24,148.24,148.24,148.24,1123.0
2021-08-26 07:45:00,148.22,148.22,148.22,148.22,363.0
2021-08-26 07:44:00,148.24,148.24,148.24,148.24,433.0
2021-08-26 07:41:00,148.25,148.25,148.24,148.24,406.0
2021-08-26 07:38:00,148.25,148.25,148.25,148.25,155.0
2021-08-26 07:37:00,148.22,148.22,148.22,148.22,2296.0
2021-08-26 07:35:00,148.24,148.24,148.2,148.2,1391.0
2021-08-26 07:33:00,148.25,148.28,148.23,148.23,2139.0
2021-08-26 07:32:00,148.29,148.29,148.26,148.26,2633.0
2021-08-26 07:30:00,148.32,148.32,148.29,148.29,5904.0
2021-08-26 07:29:00,148.31,148.32,148.31,148.32,406.0
2021-08-26 07:28:00,148.31,148.32,148.31,148.32,830.0
2021-08-26 07:26:00,148.3,148.35,148.29,148.35,4065.0
2021-08-26 07:25:00,148.29,148.3,148.29,148.3,1114.0
2021-08-26 07:24:00,148.28,148.29,148.28,148.29,1122.0
2021-08-26 07:22:00,148.24,148.29,148.24,148.29,2523.0
2021-08-26 07:21:00,148.22,148.24,148.22,148.24,2279.0
2021-08-26 07:18:00,148.17,148.2,148.17,148.2,1976.0
2021-08-26 07:17:00,148.17,148.17,148.16,148.16,406.0
2021-08-26 07:16:00,148.16,148.16,148.16,148.16,251.0
2021-08-26 07:14:00,148.16,148.16,148.16,148.16,232.0
2021-08-26 07:12:00,148.14,148.14,148.14,148.14,345.0
2021-08-26 07:11:00,148.13,148.13,148.13,148.13,445.0
2021-08-26 07:10:00,148.13,148.13,148.13,148.13,214.0
2021-08-26 07:09:00,148.15,148.15,148.13,148.13,765.0
2021-08-26 07:07:00,148.14,148.14,148.14,148.14,1137.0
2021-08-26 07:05:00,148.14,148.15,148.13,148.15,4304.0
2021-08-26 07:04:00,148.14,148.14,148.14,148.14,139.0
2021-08-26 07:03:00,148.13,148.13,148.13,148.13,153.0
2021-08-26 07:02:00,148.11,148.11,148.11,148.11,531.0
2021-08-26 07:01:00,148.14,148.15,148.11,148.11,1715.0
2021-08-26 07:00:00,148.1,148.1,148.1,148.1,601.0
2021-08-26 06:55:00,148.1,148.1,148.1,148.1,114.0
2021-08-26 06:50:00,148.05,148.05,148.05,148.05,434.0
2021-08-26 06:45:00,148.05,148.05,148.05,148.05,227.0
2021-08-26 06:44:00,148.05,148.05,148.05,148.05,360.0
2021-08-26 06:43:00,148.05,148.05,148.05,148.05,287.0
2021-08-26 06:32:00,148.07,148.07,148.05,148.05,1558.0
2021-08-26 06:29:00,148.09,148.09,148.09,148.09,261.0
2021-08-26 06:27:00,148.15,148.15,148.15,148.15,316.0
2021-08-26 06:22:00,148.12,148.12,148.12,148.12,152.0
2021-08-26 06:10:00,148.07,148.07,148.07,148.07,205.0
