date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD)
2021-01-07,237541.096408,36769.36,260770.0095,40365.0,234508.89,36300.0,254744.358484,39432.28,132825.700437,132825.700437
2021-01-06,219324.148659,33949.53,238638.378363,36939.21,215050.4664,33288.0,237541.096408,36769.36,127139.20131,127139.20131
2021-01-05,206663.381925,31989.75,221975.908,34360.0,193162.97,29900.0,219324.148659,33949.53,116049.997038,116049.997038
2021-01-04,213190.223015,33000.05,217066.08,33600.0,181728.239,28130.0,206656.663213,31988.71,140899.88569,140899.88569
2021-01-03,207869.519935,32176.45,224677.024033,34778.11,206490.504297,31962.99,213190.223015,33000.05,120957.56675,120957.56675
2021-01-02,189491.58151,29331.7,215127.99,33300.0,187003.267759,28946.53,207881.665299,32178.33,129993.873362,129993.873362
2021-01-01,186855.326889,28923.63,191224.88,29600.0,184923.309571,28624.57,189491.516907,29331.69,54182.925011,54182.925011
2020-12-31,186544.715665,28875.55,189286.79,29300.0,179919.355,27850.0,186855.326889,28923.63,75508.505152,75508.505152
2020-12-30,176915.3155,27385.0,187322.8588,28996.0,176495.396,27320.0,186544.651062,28875.54,95356.057826,95356.057826
2020-12-29,174941.177026,27079.42,177076.823,27410.0,167192.564,25880.0,176915.3155,27385.0,69411.592606,69411.592606
2020-12-28,169786.632862,26281.54,177658.25,27500.0,168620.2903,26101.0,174941.112423,27079.41,79721.742496,79721.742496
2020-12-27,171155.31202,26493.4,183614.6466,28422.0,166029.71,25700.0,169787.408098,26281.66,148455.586214,148455.586214
2020-12-26,159649.969941,24712.47,173569.073909,26867.03,158277.35,24500.0,171155.247417,26493.39,97806.513386,97806.513386
2020-12-25,153296.394097,23728.99,160149.932558,24789.86,151388.08608,23433.6,159649.969941,24712.47,79519.943569,79519.943569
2020-12-24,150088.209117,23232.39,153719.156129,23794.43,146670.904226,22703.42,153297.75076,23729.2,69013.834252,69013.834252
2020-12-23,153824.846637,23810.79,155693.23,24100.0,146002.78,22600.0,150090.599428,23232.76,119047.259733,119047.259733
2020-12-22,146777.240764,22719.88,153994.81713,23837.1,144409.67002,22353.4,153824.846637,23810.79,87033.12616,87033.12616
2020-12-21,151529.825062,23455.54,155711.125031,24102.77,140931.4445,21815.0,146776.142513,22719.71,88030.297243,88030.297243
2020-12-20,153894.68248,23821.6,156952.9885,24295.0,148974.518,23060.0,151529.695856,23455.52,76690.145685,76690.145685
2020-12-19,149280.671617,23107.39,156154.947641,24171.47,146971.825,22750.0,153894.747083,23821.61,86045.064677,86045.064677
2020-12-18,147276.428145,22797.15,150429.248354,23285.18,144387.705,22350.0,149280.671617,23107.39,79646.134315,79646.134315
2020-12-17,137833.859856,21335.52,153755.14,23800.0,137152.169,21230.0,147276.492748,22797.16,184882.476748,184882.476748
2020-12-16,125500.565729,19426.43,139284.068,21560.0,124545.53958,19278.6,137833.859856,21335.52,114306.33557,114306.33557
2020-12-15,124513.819507,19273.69,126428.071,19570.0,123068.715,19050.0,125500.565729,19426.43,61834.366011,61834.366011
2020-12-14,123876.187897,19174.99,125000.3447,19349.0,122745.7,19000.0,124510.266342,19273.14,47257.201294,47257.201294
2020-12-13,121509.780007,18808.69,125400.8833,19411.0,120879.448536,18711.12,123876.187897,19174.99,56560.821744,56560.821744
2020-12-12,116521.394759,18036.53,122414.028198,18948.66,116419.12821,18020.7,121509.780007,18808.69,49519.978432,49519.978432
2020-12-11,117931.549043,18254.81,118176.523619,18292.73,113522.523499,17572.33,116521.394759,18036.53,72610.724259,72610.724259
2020-12-10,119782.295787,18541.29,119885.854396,18557.32,115711.208536,17911.12,117930.386189,18254.63,52890.675094,52890.675094
2020-12-09,118379.247833,18324.11,120417.214071,18639.57,114024.295,17650.0,119782.231184,18541.28,79585.553801,79585.553801
2020-12-08,123823.92407,19166.9,124650.454852,19294.84,117577.46,18200.0,118379.247833,18324.11,61626.947614,61626.947614
2020-12-07,125062.815801,19358.67,125464.904873,19420.91,122118.275664,18902.88,123823.92407,19166.9,41372.296293,41372.296293
2020-12-06,123699.627898,19147.66,125459.026,19420.0,121821.8771,18857.0,125067.53182,19359.4,37043.091861,37043.091861
2020-12-05,120487.889753,18650.51,123889.1731,19177.0,119515.55,18500.0,123699.627898,19147.66,42922.748573,42922.748573
2020-12-04,125474.143102,19422.34,126150.2781,19527.0,119937.472193,18565.31,120487.954356,18650.52,71283.6682,71283.6682
2020-12-03,124064.118024,19204.08,126608.9594,19598.0,121887.77216,18867.2,125471.30057,19421.9,66689.391279,66689.391279
2020-12-02,121227.271088,18764.96,124955.1226,19342.0,118417.299,18330.0,124064.182627,19204.09,75911.013478,75911.013478
2020-12-01,127241.228961,19695.87,128482.4464,19888.0,116292.635536,18001.12,121227.271088,18764.96,127698.762652,127698.762652
2020-11-30,117480.5555,18185.0,128321.972548,19863.16,117480.490897,18184.99,127241.228961,19695.87,115463.466888,115463.466888
2020-11-29,114475.482352,17719.84,118611.431015,18360.05,113165.0751,17517.0,117480.490897,18184.99,55329.016303,55329.016303
2020-11-28,110726.505659,17139.53,115513.329547,17880.49,108956.577268,16865.56,114475.546955,17719.85,64910.69997,64910.69997
2020-11-27,110790.721041,17149.47,112781.462486,17457.62,106194.928224,16438.08,110726.441056,17139.52,85297.024787,85297.024787
2020-11-26,120929.257449,18718.83,122196.768309,18915.03,104579.3364,16188.0,110790.721041,17149.47,181005.246693,181005.246693
2020-11-25,123779.348,19160.0,125873.841863,19484.21,119517.294281,18500.27,120931.066333,18719.11,93266.576887,93266.576887
2020-11-24,118662.855003,18368.01,125452.371891,19418.97,116401.6854,18018.0,123779.412603,19160.01,113581.509241,113581.509241
2020-11-23,118959.188964,18413.88,121233.9898,18766.0,116285.4,18000.0,118662.7904,18368.0,82961.506093,82961.506093
2020-11-22,120832.15914,18703.8,121130.625,18750.0,113771.438858,17610.86,118962.742129,18414.43,81645.737778,81645.737778
2020-11-21,120521.160298,18655.66,122525.40377,18965.9,118278.919374,18308.58,120832.15914,18703.8,75577.458394,75577.458394
2020-11-20,115011.493443,17802.81,121551.965766,18815.22,114605.980412,17740.04,120521.224901,18655.67,88423.018489,88423.018489
2020-11-19,114849.598325,17777.75,117446.96194,18179.8,111993.499695,17335.65,115011.558046,17802.82,93009.561008,93009.561008
2020-11-18,114084.892614,17659.38,119366.510879,18476.93,111210.511335,17214.45,114839.068036,17776.12,149019.788134,149019.788134
2020-11-17,107971.510724,16713.08,115373.334846,17858.82,106840.4414,16538.0,114084.892614,17659.38,115221.403102,115221.403102
2020-11-16,103087.0071,15957.0,109049.864,16880.0,102486.1992,15864.0,107974.676271,16713.57,81300.675924,81300.675924
2020-11-15,103814.178468,16069.56,104527.654,16180.0,101909.423616,15774.72,103087.0071,15957.0,43596.841513,43596.841513
2020-11-14,105432.354412,16320.04,105477.253497,16326.99,101232.901,15670.0,103819.928135,16070.45,59116.347179,59116.347179
2020-11-13,105250.238555,16291.85,106465.744,16480.0,103056.966705,15952.35,105436.61821,16320.7,75691.881014,75691.881014
2020-11-12,101324.960275,15684.25,105565.82421,16340.7,99751.166592,15440.64,105250.303158,16291.86,102196.356592,102196.356592
2020-11-11,98824.565763,15297.21,103138.6895,15965.0,98666.094604,15272.68,101324.895672,15684.24,78469.746458,78469.746458
2020-11-10,99026.127123,15328.41,99876.238,15460.0,97372.613338,15072.46,98824.565763,15297.21,61681.919606,61681.919606
2020-11-09,99973.78853,15475.1,102331.152,15840.0,95648.230062,14805.54,99026.127123,15328.41,108976.334134,108976.334134
2020-11-08,95730.66349,14818.3,101103.695,15650.0,94991.475964,14703.88,99973.78853,15475.1,65547.178574,65547.178574
2020-11-07,100651.021779,15579.93,101772.465256,15753.52,92667.964466,14344.22,95730.66349,14818.3,101431.206553,101431.206553
2020-11-06,100716.206206,15590.02,103106.388,15960.0,97976.9098,15166.0,100650.957176,15579.92,122618.197695,122618.197695
2020-11-05,91374.547803,14144.01,101749.725,15750.0,91048.625668,14093.56,100716.206206,15590.02,143741.522673,143741.522673
2020-11-04,90596.210859,14023.53,92117.4177,14259.0,87375.5575,13525.0,91374.547803,14144.01,93016.988262,93016.988262
2020-11-03,87534.674689,13549.63,90871.290433,14066.11,85825.020897,13284.99,90596.210859,14023.53,74115.630787,74115.630787
2020-11-02,88903.353847,13761.49,89345.949,13830.0,85243.981515,13195.05,87532.995011,13549.37,64566.421908,64566.421908
2020-11-01,89093.9973,13791.0,89765.8685,13895.0,87879.4609,13603.0,88903.41845,13761.5,36285.648526,36285.648526
2020-10-31,87602.31403,13560.1,91090.23,14100.0,86642.31345,13411.5,89093.9973,13791.0,67339.238515,67339.238515
2020-10-30,86927.794107,13455.69,88312.171794,13669.98,84726.8345,13115.0,87602.31403,13560.1,70657.778881,70657.778881
2020-10-29,85704.92392,13266.4,88137.291473,13642.91,83472.050431,12920.77,86927.85871,13455.7,74872.602132,74872.602132
2020-10-28,88093.684448,13636.16,89536.398644,13859.48,83260.3464,12888.0,85704.92392,13266.4,94440.561226,94440.561226
2020-10-27,84320.804645,13052.15,89082.950187,13789.29,84112.266161,13019.87,88093.749051,13636.17,80796.553996,80796.553996
2020-10-26,84175.383292,13029.64,85526.684243,13238.81,82465.7295,12765.0,84321.063057,13052.19,60951.672986,60951.672986
2020-10-25,84705.709319,13111.73,86245.005,13350.0,83260.3464,12888.0,84170.150449,13028.83,38481.579504,38481.579504
2020-10-24,83486.844518,12923.06,85061.025819,13166.73,83144.061,12870.0,84705.709319,13111.73,35952.20907,35952.20907
2020-10-23,83782.597052,12968.84,84162.785707,13027.69,82175.532824,12720.08,83486.909121,12923.07,50386.999841,50386.999841
2020-10-22,82567.479225,12780.75,85179.0555,13185.0,81904.200224,12678.08,83780.529756,12968.52,70038.824144,70038.824144
2020-10-21,76942.173,11910.0,85390.178104,13217.68,76793.263085,11886.95,82568.835888,12780.96,114584.456767,114584.456767
2020-10-20,75917.957038,11751.46,77771.546314,12038.38,75440.734677,11677.59,76942.108397,11909.99,62134.750663,62134.750663
2020-10-19,74313.735342,11503.14,76386.522597,11823.99,73698.843988,11407.96,75918.021641,11751.47,47414.534692,47414.534692
2020-10-18,73391.010693,11360.31,74325.7515,11505.0,73299.985066,11346.22,74313.735342,11503.14,23284.041191,23284.041191
2020-10-17,73125.686172,11319.24,73663.053926,11402.42,72710.6765,11255.0,73390.30006,11360.2,22368.915241,22368.915241
2020-10-16,74326.591339,11505.13,74559.291345,11541.15,72355.36,11200.0,73126.202996,11319.32,48797.749502,48797.749502
2020-10-15,73762.994767,11417.89,75051.501602,11617.34,72683.737049,11250.83,74326.526736,11505.12,48760.717679,48760.717679
2020-10-14,73780.308371,11420.57,74603.415194,11547.98,72872.184,11280.0,73762.994767,11417.89,41415.106015,41415.106015
2020-10-13,74475.888872,11528.24,74661.6871,11557.0,73001.39,11300.0,73780.243768,11420.56,42205.283709,42205.283709
2020-10-12,73447.279906,11369.02,75714.780603,11720.01,72174.4716,11172.0,74475.953475,11528.25,52825.28371,52825.28371
2020-10-11,72957.589166,11293.22,73938.1335,11445.0,72491.0263,11221.0,73447.279906,11369.02,29043.851339,29043.851339
2020-10-10,71390.449592,11050.64,74235.3073,11491.0,71389.609753,11050.51,72957.589166,11293.22,43648.036943,43648.036943
2020-10-09,70581.620032,10925.44,71739.305792,11104.64,69958.5887,10829.0,71390.449592,11050.64,48240.073237,48240.073237
2020-10-08,68908.14392,10666.4,70740.285,10950.0,68029.607723,10530.41,70582.459871,10925.57,51959.691572,51959.691572
2020-10-07,68476.918895,10599.65,69008.084761,10681.87,68131.422051,10546.17,68908.079317,10666.39,32811.990279,32811.990279
2020-10-06,69720.84966,10792.2,69771.24,10800.0,67994.6575,10525.0,68476.983498,10599.66,48674.740471,48674.740471
2020-10-05,68909.565186,10666.62,69758.3194,10798.0,68580.219092,10615.64,69720.914263,10792.21,34025.761653,34025.761653
2020-10-04,68104.934821,10542.07,69104.989261,10696.87,67948.595561,10517.87,68909.629789,10666.63,23212.001595,23212.001595
2020-10-03,68287.95512,10570.4,68502.178668,10603.56,67810.280538,10496.46,68104.870218,10542.06,22298.221341,22298.221341
2020-10-02,68602.765539,10619.13,68896.773792,10664.64,67019.1522,10374.0,68287.95512,10570.4,50130.393705,50130.393705
2020-10-01,69620.004377,10776.59,70546.476,10920.0,67426.1511,10437.0,68602.765539,10619.13,60866.332893,60866.332893
2020-09-30,70033.398974,10840.58,70089.991202,10849.34,68899.939339,10665.13,69620.004377,10776.59,39596.027322,39596.027322
2020-09-29,69100.079433,10696.11,70207.568662,10867.54,68710.910961,10635.87,70032.752944,10840.48,41874.898399,41874.898399
2020-09-28,69604.951878,10774.26,70740.285,10950.0,68647.1478,10626.0,69100.144036,10696.12,50095.251734,50095.251734
2020-09-27,69309.909977,10728.59,69764.7797,10799.0,68445.715646,10594.82,69604.887275,10774.25,30549.483253,30549.483253
2020-09-26,69038.448171,10686.57,69906.518682,10820.94,68767.826204,10644.68,69309.97458,10728.6,28420.836659,28420.836659
2020-09-25,69359.912699,10736.33,69516.251959,10760.53,68196.477272,10556.24,69039.094201,10686.67,48101.117008,48101.117008
2020-09-24,66162.904038,10241.46,69740.488972,10795.24,65836.465079,10190.93,69359.848096,10736.32,57676.619427,57676.619427
2020-09-23,68024.439483,10529.61,68073.150145,10537.15,65486.898246,10136.82,66162.904038,10241.46,51876.568079,51876.568079
2020-09-22,67298.366366,10417.22,68302.878413,10572.71,66883.4859,10353.0,68024.439483,10529.61,43991.235476,43991.235476
2020-09-21,70548.284884,10920.28,70991.332258,10988.86,66517.509905,10296.35,67298.366366,10417.22,70683.431179,70683.431179
2020-09-20,71584.258592,11080.64,71584.258592,11080.64,69273.7969,10723.0,70548.284884,10920.28,39157.922565,39157.922565
2020-09-19,70633.04402,10933.4,72224.797337,11179.79,70335.676411,10887.37,71584.323195,11080.65,38440.036858,38440.036858
2020-09-18,70675.682,10940.0,71308.985209,11038.03,69854.190252,10812.84,70632.979417,10933.39,47266.728275,47266.728275
2020-09-17,70766.190803,10954.01,71356.985238,11045.46,69421.285549,10745.83,70675.617397,10939.99,55601.614529,55601.614529
2020-09-16,69675.821369,10785.23,71664.1079,11093.0,68874.679566,10661.22,70766.190803,10954.01,64991.51244,64991.51244
2020-09-15,68942.835731,10671.77,70611.337412,10930.04,68521.042744,10606.48,69676.338193,10785.31,61822.452786,61822.452786
2020-09-14,66753.246252,10332.84,69448.225,10750.0,65974.780102,10212.34,68942.835731,10671.77,67059.291361,67059.291361
2020-09-13,67449.860401,10440.67,68350.684633,10580.11,65895.06,10200.0,66753.181649,10332.83,43837.609865,43837.609865
2020-09-12,67108.885767,10387.89,67690.829591,10477.97,66342.435775,10269.25,67451.475476,10440.92,35379.153096,35379.153096
2020-09-11,66779.216658,10336.86,67171.61528,10397.6,65895.06,10200.0,67108.885767,10387.89,43830.254467,43830.254467
2020-09-10,66019.679187,10219.29,67725.586005,10483.35,65060.583049,10070.83,66779.281261,10336.87,58253.75375,58253.75375
2020-09-09,65421.261598,10126.66,66818.8829,10343.0,64480.318903,9981.01,66019.09776,10219.2,49347.113776,49347.113776
2020-09-08,67015.599035,10373.45,67432.6114,10438.0,63633.955,9850.0,65421.196995,10126.65,73491.878418,73491.878418
2020-09-07,66256.126167,10255.89,67256.568225,10410.75,63795.4625,9875.0,67015.534432,10373.44,62620.230676,62620.230676
2020-09-06,65679.867407,10166.69,66845.628542,10347.14,64569.794058,9994.86,66258.12886,10256.2,56368.788815,56368.788815
2020-09-05,67485.908875,10446.25,68257.462504,10565.68,63472.4475,9825.0,65679.867407,10166.69,90001.605568,90001.605568
2020-09-04,65496.394887,10138.29,68653.931115,10627.05,63798.69265,9875.5,67485.908875,10446.25,92733.599113,92733.599113
2020-09-03,73573.384962,11388.54,74051.83478,11462.6,64349.75624,9960.8,65512.933255,10140.85,121950.106015,121950.106015
2020-09-02,77019.502791,11921.97,77230.108571,11954.57,72097.59403,11160.1,73573.384962,11388.54,87221.845602,87221.845602
2020-09-01,75259.329453,11649.51,77852.106255,12050.85,74390.3545,11515.0,77019.502791,11921.97,78148.193668,78148.193668
2020-08-31,75657.671551,11711.17,76236.514431,11800.77,74745.671,11570.0,75259.329453,11649.51,55353.617744,55353.617744
2020-08-30,74072.766152,11465.84,75708.2557,11719.0,74022.1174,11458.0,75657.606948,11711.16,43177.879054,43177.879054
2020-08-29,74467.23207,11526.9,74810.403206,11580.02,73757.503512,11417.04,74072.766152,11465.84,32973.7992,32973.7992
2020-08-28,73197.653914,11330.38,74568.981795,11542.65,72852.092467,11276.89,74467.296673,11526.91,45953.908365,45953.908365
2020-08-27,74044.211626,11461.42,74889.08966,11592.2,71870.8375,11125.0,73197.653914,11330.38,63246.036383,63246.036383
2020-08-26,73120.388726,11318.42,74547.468996,11539.32,72639.6132,11244.0,74044.276229,11461.43,53998.231231,53998.231231
2020-08-25,75896.831857,11748.19,76023.841355,11767.85,71823.289692,11117.64,73120.388726,11318.42,69590.923272,69590.923272
2020-08-24,75250.349636,11648.12,76392.40147,11824.9,74843.156927,11585.09,75896.89646,11748.2,46212.391867,46212.391867
2020-08-23,75349.773653,11663.51,75702.247621,11718.07,74384.734039,11514.13,75250.414239,11648.13,37900.00469,37900.00469
2020-08-22,74495.205169,11531.23,75495.0658,11686.0,73497.605643,11376.81,75346.220488,11662.96,43678.701646,43678.701646
2020-08-21,76577.424462,11853.54,76735.4434,11878.0,74201.778343,11485.81,74495.915802,11531.34,64448.306142,64448.306142
2020-08-20,75936.821114,11754.38,76800.0464,11888.0,75378.7804,11668.0,76577.489065,11853.55,46085.254351,46085.254351
2020-08-19,77168.92953,11945.1,77653.322824,12020.08,74687.5283,11561.0,75938.177777,11754.59,73940.169606,73940.169606
2020-08-18,79339.913345,12281.15,80028.710531,12387.77,76347.373179,11817.93,77168.348103,11945.01,75923.835527,75923.835527
2020-08-17,76948.568697,11910.99,80547.0204,12468.0,76036.309734,11769.78,79339.784139,12281.13,84734.21154,84734.21154
2020-08-16,76570.05972,11852.4,77082.490716,11931.72,75495.0658,11686.0,76948.6333,11911.0,41368.236906,41368.236906
2020-08-15,75976.681165,11760.55,77394.394,11980.0,75456.304,11680.0,76570.05972,11852.4,56237.90505,56237.90505
2020-08-14,76100.848131,11779.77,76554.555,11850.0,75159.324009,11634.03,75976.616562,11760.54,59818.852697,59818.852697
2020-08-13,74709.105702,11564.34,76186.059488,11792.96,72809.906708,11270.36,76102.334,11780.0,70132.491502,70132.491502
2020-08-12,73596.319027,11392.09,75052.664456,11617.52,72032.345,11150.0,74709.041099,11564.33,64909.613644,64909.613644
2020-08-11,76831.70187,11892.9,77103.6805,11935.0,71870.8375,11125.0,73596.254424,11392.08,90748.284634,90748.284634
2020-08-10,75467.221907,11681.69,77958.701205,12067.35,73970.435,11450.0,76831.831076,11892.92,84952.337887,84952.337887
2020-08-09,75979.717506,11761.02,76212.869733,11797.11,74435.382791,11521.97,75467.157304,11681.68,41493.067342,41493.067342
2020-08-08,74903.043908,11594.36,76284.966681,11808.27,74370.9736,11512.0,75982.237023,11761.41,41858.16104,41858.16104
2020-08-07,75989.084941,11762.47,76941.785382,11909.94,73143.5166,11322.0,74902.204069,11594.23,65755.926022,65755.926022
2020-08-06,75875.642073,11744.91,76877.57,11900.0,74697.21875,11562.5,75989.020338,11762.46,63529.08502,63529.08502
2020-08-05,72303.612997,11191.99,76108.342079,11780.93,71664.1079,11093.0,75875.642073,11744.91,74970.256852,74970.256852
2020-08-04,72482.498704,11219.68,73744.195294,11414.98,71063.3,11000.0,72303.483791,11191.97,58629.113709,58629.113709
2020-08-03,71524.307008,11071.36,74119.0219,11473.0,70649.8408,10936.0,72483.338543,11219.81,56931.841475,56931.841475
2020-08-02,76239.098551,11801.17,78321.188638,12123.46,67952.66555,10518.5,71524.242405,11071.35,97553.077604,97553.077604
2020-08-01,73230.472238,11335.46,76625.6183,11861.0,72484.566,11220.0,76239.098551,11801.17,85087.485126,85087.485126
2020-07-31,71707.973337,11099.79,73931.6732,11444.0,70804.888,10960.0,73230.472238,11335.46,70063.660974,70063.660974
2020-07-30,71712.689356,11100.52,72161.551,11170.0,69971.5093,10831.0,71706.810483,11099.61,60794.826456,60794.826456
2020-07-29,70457.776081,10906.27,73278.020046,11342.82,69848.7636,10812.0,71712.753959,11100.53,76838.094233,76838.094233
2020-07-28,71256.850588,11029.96,72628.178469,11242.23,68253.0695,10565.0,70457.776081,10906.27,97267.734187,97267.734187
2020-07-27,64160.727862,9931.54,73614.214058,11394.86,64068.151763,9917.21,71256.850588,11029.96,150188.933144,150188.933144
2020-07-26,62667.623326,9700.42,65320.0933,10111.0,62341.895,9650.0,64160.727862,9931.54,65279.269319,65279.269319
2020-07-25,61618.98743,9538.1,62877.45387,9732.9,61456.8339,9513.0,62667.623326,9700.42,40679.545416,40679.545416
2020-07-24,62040.005181,9603.27,62257.9111,9637.0,61136.661432,9463.44,61617.04934,9537.8,43931.136205,43931.136205
2020-07-23,61490.169048,9518.16,62432.3392,9664.0,60987.363899,9440.33,62040.005181,9603.27,51856.2335,51856.2335
2020-07-22,60662.217,9390.0,61657.1032,9544.0,59828.8383,9261.0,61490.169048,9518.16,48815.004107,48815.004107
2020-07-21,59181.387034,9160.78,60970.567119,9437.73,59129.83384,9152.8,60662.217,9390.0,60413.582486,60413.582486
2020-07-20,59492.838097,9208.99,59573.785656,9221.52,58988.9993,9131.0,59181.387034,9160.78,35458.764082,35458.764082
2020-07-19,59242.88909,9170.3,59643.233881,9232.27,58797.451405,9101.35,59492.838097,9208.99,26052.019417,26052.019417
2020-07-18,59139.588893,9154.31,59559.44379,9219.3,58925.04233,9121.1,59242.759884,9170.28,22554.541457,22554.541457
2020-07-17,59006.571316,9133.72,59349.677849,9186.83,58722.899543,9089.81,59139.653496,9154.32,28054.358741,28054.358741
2020-07-16,59419.25528,9197.6,59603.696845,9226.15,58447.949175,9047.25,59006.571316,9133.72,43375.571191,43375.571191
2020-07-15,59795.567755,9255.85,59928.908347,9276.49,59180.030371,9160.57,59419.25528,9197.6,39053.579665,39053.579665
2020-07-14,59710.033383,9242.61,59948.612262,9279.54,58872.7139,9113.0,59795.567755,9255.85,45772.552509,45772.552509
2020-07-13,60102.173593,9303.31,60363.880346,9343.82,59440.509667,9200.89,59710.097986,9242.62,42740.069115,42740.069115
2020-07-12,59654.539406,9234.02,60371.5035,9345.0,59160.19725,9157.5,60098.555825,9302.75,30872.702286,30872.702286
2020-07-11,60005.462902,9288.34,60076.138584,9299.28,59294.248475,9178.25,59654.604009,9234.03,22561.366,22561.366
2020-07-10,59644.202926,9232.42,60193.716044,9317.48,58950.2375,9125.0,60005.462902,9288.34,38295.494006,38295.494006
2020-07-09,60959.778418,9436.06,60990.335637,9440.79,59176.348,9160.0,59644.267529,9232.43,48044.450645,48044.450645
2020-07-08,59805.58122,9257.4,61179.041,9470.0,59635.0293,9231.0,60959.778418,9436.06,56140.517781,56140.517781
2020-07-07,60355.158941,9342.47,60593.867026,9379.42,59454.1409,9203.0,59805.516617,9257.39,34587.336678,34587.336678
2020-07-06,58591.109423,9069.41,60565.3125,9375.0,58503.959976,9055.92,60366.33526,9344.2,54463.132277,54463.132277
2020-07-05,59014.8405,9135.0,59080.993972,9145.24,57451.641709,8893.03,58591.109423,9069.41,34073.653627,34073.653627
2020-07-04,58516.040737,9057.79,59370.157,9190.0,58401.370412,9040.04,59017.812238,9135.46,26441.968484,26441.968484
2020-07-03,58701.774362,9086.54,58950.2375,9125.0,58384.767441,9037.47,58519.077078,9058.26,28943.420177,28943.420177
2020-07-02,59641.424997,9231.99,59835.040188,9261.96,57755.082,8940.0,58701.774362,9086.54,45725.168076,45725.168076
2020-07-01,59034.738224,9138.08,60029.1076,9292.0,58660.17003,9080.1,59641.4896,9232.0,38488.528699,38488.528699
2020-06-30,59389.085679,9192.93,59467.0615,9205.0,58561.908867,9064.89,59037.774565,9138.55,31463.162801,31463.162801
2020-06-29,58893.128448,9116.16,59680.2514,9238.0,58302.075601,9024.67,59386.695368,9192.56,42120.293261,42120.293261
2020-06-28,58220.2236,9012.0,59376.6173,9191.0,57807.152018,8948.06,58894.355905,9116.35,30688.176421,30688.176421
2020-06-27,59190.625263,9162.21,59410.469272,9196.24,57063.8299,8833.0,58220.2236,9012.0,46290.930113,46290.930113
2020-06-26,59754.480247,9249.49,60067.8694,9298.0,58436.320635,9045.45,59190.625263,9162.21,50292.298277,50292.298277
2020-06-25,60070.001299,9298.33,60339.202,9340.0,58205.300307,9009.69,59754.480247,9249.49,55831.619156,55831.619156
2020-06-24,62176.059099,9624.33,62471.101,9670.0,59486.4424,9208.0,60058.114347,9296.49,61571.561464,61571.561464
2020-06-23,62572.463107,9685.69,62794.116,9720.0,61870.486909,9577.03,62179.676867,9624.89,41031.02938,41031.02938
2020-06-22,60046.485807,9294.69,63181.734,9780.0,59932.784527,9277.09,62572.463107,9685.69,57895.468343,57895.468343
2020-06-21,60461.624685,9358.95,60868.9466,9422.0,59961.532862,9281.54,60046.485807,9294.69,24316.926234,24316.926234
2020-06-20,60146.878869,9310.23,60694.5185,9395.0,59247.088285,9170.95,60461.624685,9358.95,30329.065384,30329.065384
2020-06-19,60638.443096,9386.32,60974.24949,9438.3,59536.768137,9215.79,60146.878869,9310.23,45330.983673,45330.983673
2020-06-18,61147.579339,9465.13,61301.7867,9489.0,59951.584,9280.0,60638.443096,9386.32,37381.953765,37381.953765
2020-06-17,61547.084291,9526.97,61792.7695,9565.0,59671.271583,9236.61,61147.643942,9465.14,48046.411152,48046.411152
2020-06-16,60895.110815,9426.05,61947.8167,9589.0,60552.973327,9373.09,61538.169077,9525.59,52052.446927,52052.446927
2020-06-15,60352.76863,9342.1,61340.5485,9495.0,57564.180135,8910.45,60894.917006,9426.02,86107.924707,86107.924707
2020-06-14,61200.618402,9473.34,61250.039697,9480.99,59725.4735,9245.0,60352.76863,9342.1,30055.506608,30055.506608
2020-06-13,61146.481088,9464.96,61338.804219,9494.73,60410.2653,9351.0,61200.618402,9473.34,27759.784851,27759.784851
2020-06-12,59944.348464,9278.88,61741.862336,9557.12,59644.784353,9232.51,61147.579339,9465.13,50119.066932,50119.066932
2020-06-11,63861.486766,9885.22,64370.4292,9964.0,58872.7139,9113.0,59954.16812,9280.4,94418.98473,94418.98473
2020-06-10,63132.894132,9772.44,64555.969016,9992.72,62691.914054,9704.18,63860.0655,9885.0,47130.762982,47130.762982
2020-06-09,63194.6546,9782.0,63808.3831,9877.0,61825.071,9570.0,63132.829529,9772.43,46024.001289,46024.001289
2020-06-08,62968.479497,9746.99,63310.94,9800.0,62232.0699,9633.0,63194.719203,9782.01,40664.664125,40664.664125
2020-06-07,62450.751055,9666.85,63323.8606,9802.0,60548.903338,9372.46,62968.479497,9746.99,57952.848385,57952.848385
2020-06-06,62155.644551,9621.17,62891.0205,9735.0,61573.442315,9531.05,62447.19789,9666.3,32752.950893,32752.950893
2020-06-05,63234.320842,9788.14,63664.641425,9854.75,61896.1343,9581.0,62155.579948,9621.16,47788.05005,47788.05005
2020-06-04,62447.327096,9666.32,63838.294289,9881.63,61049.835,9450.0,63240.264318,9789.06,57456.100969,57456.100969
2020-06-03,61489.264606,9518.02,62600.307,9690.0,60502.066163,9365.21,62446.810272,9666.24,46252.644939,46252.644939
2020-06-02,65912.567413,10202.71,66082.344097,10228.99,59861.1398,9266.0,61489.393812,9518.04,108970.773151,108970.773151
2020-06-01,61038.658681,9448.27,67057.914,10380.0,60866.814701,9421.67,65900.034431,10200.77,76649.12696,76649.12696
2020-05-31,62650.180516,9697.72,62664.91,9700.0,60606.723023,9381.41,61038.658681,9448.27,48333.786403,48333.786403
